[2026-06-14 19:29:17] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:19] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:20] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:21] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:23] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:23] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:25] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:25] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:26] ROOM: ROOM_01 | PLAYER: P2 | STATUS: CONNECTION CLOSED FORCIBLY
[2026-06-14 19:29:27] ROOM: ROOM_01 | PLAYER: P1 | STATUS: CONNECTION CLOSED FORCIBLY
[2026-06-14 19:30:22] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:24] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:24] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:26] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:26] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:28] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:28] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:30] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:30] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:30] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:31] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:32] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:32] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:33] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:34] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:34] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:35] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:35] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:36] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:36] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:37] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:37] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:38] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:38] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:39] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:39] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:40] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:40] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:41] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:41] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:42] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:42] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:43] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:43] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:44] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:44] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:45] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:45] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:46] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:46] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:47] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:47] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:48] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:48] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:49] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:49] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:50] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:50] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:51] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:51] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:52] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:52] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:53] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:53] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:54] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:54] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:55] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:55] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:56] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:56] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:57] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:57] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:58] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:58] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:59] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:30:59] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:00] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:00] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:01] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:01] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:02] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:02] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:03] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:03] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:04] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:04] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:05] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:05] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:06] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:06] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:07] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:07] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:08] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:08] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:09] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:09] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
